Conferencia,Ano,Edicao,Titulo,Resumo,Link
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Hybrid Multilevel Explanation: A New Approach for Explaining Regression Models,"Regression models are commonly used to model the associations between a set of features and an observed outcome, for purposes such as prediction, finding associations, and determining causal relationships. However, interpreting the outputs of these models can be challenging, especially in complex models with many features and nonlinear interactions. Current methods for explaining regression models include simplification, visual, counterfactual, example-based, and attribute-based approaches. Furthermore, these methods often provide only a global or local explanation. In this paper, we propose a hybrid multilevel explanation (Hybrid Multilevel Explanation - HuMiE) method that enhances example-based explanations for regression models. In addition to a set of instances capable of representing the learned model, the HuMiE method provides a complete understanding of why an output is obtained by explaining the reasons in terms of attribute importance and expected values in similar instances. This approach also provides intermediate explanations between global and local explanations by grouping semantically similar instances during the explanation process. The proposed method offers a new possibility of understanding complex models and proved to be able to find examples statistically equal to or better than the main competing methods and to provide a coherent explanation with the context of the explained model.",https://sol.sbc.org.br/index.php/bracis/article/view/28370
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Improved Fuzzy Decision System for Energy Bill Reduction in the Context of the Brazilian White Tariff Scenario,"The production of energy from renewable sources has become a more sustainable and environmentally correct alternative, where the use of solar energy through photovoltaic systems is evident. One of the main problems in the use of photovoltaic systems is the high cost of installation and maintenance of this system, in addition to the cost of the residential electricity tariff, which makes this technology expensive for most residential consumers in Brazil. An alternative for consumers to get around the high amounts paid on the energy bill is to opt for the white tariff modality, which is characterized by offering the variation of the energy value according to the day and time of consumption. The present work aims to develop a fuzzy system to manage the energy production from a photovoltaic system, optimizing the use of the produced energy between the consumer, the battery and the electric grid in a white tariff scenario for residential units in Brazil. Based on the simulations, the fuzzy system presented is efficient, with a significant economic reduction in the energy bill compared to a simple photovoltaic system without the ability to make intelligent decisions and used commercially in industries.",https://sol.sbc.org.br/index.php/bracis/article/view/28431
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Interpreting Convolutional Neural Networks for Brain Tumor Classification: An Explainable Artificial Intelligence Approach,"Brain tumors pose a complex medical challenge, requiring a specific approach for accurate diagnosis and effective treatment. Early detection can significantly improve outcomes and quality of life for patients with brain tumors. Magnetic resonance (MRI) is a powerful diagnostic tool, and convolutional neural networks (CNNs) are efficient deep learning algorithms for image analysis. In this study, we explored using two CNN models for brain tumor classification and applied hyperparameter optimization and data augmentation techniques to achieve an accuracy of up to 96%. In addition, we use Explainable Artificial Intelligence (XAI) techniques to visualize and interpret the behavior of CNN models. Our results show that CNN models accurately classified MRI images with brain tumors. XAI techniques helped us to identify the patterns and features used by the models to make predictions. This study supports the development of more reliable medical diagnoses for brain tumors using CNN models and XAI techniques. The source code is available at ( https://github.com/dieineb/Bracis23 ). The repository also has images generated during the experiments.",https://sol.sbc.org.br/index.php/bracis/article/view/28380
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Investigation of Deep Active Self-learning Algorithms Applied to Named Entity Recognition,"Active Self-Learning algorithms reduce the labeled data required to train a Machine Learning model through supervised training. This paper explores various Active Self-Learning algorithms for named entity recognition tasks. Firstly, we investigate the impact of different self-training techniques on Active Self-Learning algorithms. Secondly, we propose a novel token-level Active Self-Learning algorithm that achieves near-peak performance using fewer hand-annotated tokens compared to existing works. Through numerous experiments, we found that the sentence-level Active Self-Learning algorithm did not consistently yield significant results compared to pure active learning. However, our proposed token-level Active Self-Learning algorithm showed promising performance, training a neural model to nearly peak accuracy with fewer human-annotated tokens compared to state-of-the-art active learning baseline algorithms. The experimental results are presented and discussed, demonstrating the superior performance of the token-level Active Self-Learning algorithm",https://sol.sbc.org.br/index.php/bracis/article/view/28433
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,LegalBert-pt: A Pretrained Language Model for the Brazilian Portuguese Legal Domain,"Language models trained with Bidirectional Encoder Representations from Transformers (BERT) have demonstrated remarkable results in various Natural Language Processing (NLP) tasks. However, the legal domain poses specific challenges for NLP due to its highly specialized language, which includes technical vocabulary, formal style, frequent use of law citations and semantics based on vast knowledge. Therefore, pretrained language models on a generic corpus may not be suitable for performing specific legal domain tasks. They lack the necessary expertise to understand the nuances of legal language, leading to inaccuracies and inconsistencies. This work describes the development of a specialized language model, LegalBert-pt, for the legal domain in Portuguese. The model was pretrained on a large and diverse corpus of Brazilian legal texts and is now open-source and customizable for specific tasks. Experiments were conducted to evaluate the pretrained model’s effectiveness in the legal domain, both intrinsically and in two specific tasks: named-entity recognition and text classification. The results indicate that using LegalBert-pt outperforms the generic language model in all tasks, emphasizing the importance of specialization in achieving effective results for specific tasks in the legal domain.",https://sol.sbc.org.br/index.php/bracis/article/view/28420
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Leveraging Sign Language Processing with Formal SignWriting and Deep Learning Architectures,"Advances in sign language processing have not adequately kept pace with the tremendous progress that has been made in oral language processing. This fact serves as motivation for conducting research on the potential utilization of deep learning models within the domain of sign language processing. In this paper, we present a method that utilizes deep learning to build a latent and generalizable representation space for signs, leveraging Formal SignWriting notation and the concept of sentence-based representation to effectively address sign language tasks, such as sign classification. Extensive experiments demonstrate the potential of this method, achieving an average accuracy of 81% on a subset of 70 signs with only 889 training data and 69% on a subset of 338 signs with 3, 871 training data.",https://sol.sbc.org.br/index.php/bracis/article/view/28422
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Logic-Based Explanations for Linear Support Vector Classifiers with Reject Option,"Support Vector Classifier (SVC) is a well-known Machine Learning (ML) model for linear classification problems. It can be used in conjunction with a reject option strategy to reject instances that are hard to correctly classify and delegate them to a specialist. This further increases the confidence of the model. Given this, obtaining an explanation of the cause of rejection is important to not blindly trust the obtained results. While most of the related work has developed means to give such explanations for machine learning models, to the best of our knowledge none have done so for when reject option is present. We propose a logic-based approach with formal guarantees on the correctness and minimality of explanations for linear SVCs with reject option. We evaluate our approach by comparing it to Anchors, which is a heuristic algorithm for generating explanations. Obtained results show that our proposed method gives shorter explanations with reduced time cost. Furthermore, although our approach is demonstrated with linear SVCs, it can be easily adapted to other classifiers with reject option, such as neural networks and random forests.",https://sol.sbc.org.br/index.php/bracis/article/view/28354
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,MAT-Tree: A Tree-Based Method for Multiple Aspect Trajectory Clustering,"Multiple aspect trajectory is a relevant concept that enables mining interesting patterns and behaviors of moving objects for different applications. This new way of looking at trajectories includes a semantic dimension, which presents the notion of aspects that are relevant facts of the real world that add more meaning to spatio-temporal data. Given the inherent complexity of this new type of data, the development of new data mining methods is needed. Despite some works have already focused on multiple aspect trajectory classification, few have focused on clustering. Although the literature presents several raw trajectory clustering algorithms, they do not deal with the heterogeneity of the semantic dimension. In this paper, we propose a novel hierarchical clustering algorithm for multiple aspect trajectories using a decision tree structure that chooses the best aspect to branch and group the most similar trajectories according to different criteria. We ran experiments using a well-known benchmark dataset extracted from a location-based social network and compared our clustering results with a state-of-the-art clustering approach over different internal and external validation metrics. As a result, we show that the proposed method outperformed the baseline, where it revealed a formation of more cohesive and homogeneous clusters in 88% of the clusters, being five times more precise according to the external metrics.",https://sol.sbc.org.br/index.php/bracis/article/view/28374
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Machine Teaching: An Explainable Machine Learning Model for Individualized Education,"Education is the single most important investment that people can make in their futures, and since the Universal Declaration of Human Rights in 1948, the goal of achieving universal education has been on the international agenda. In this regard, there is no doubt that the Web has had a profound impact on making education both universally available and more relevant. Nevertheless, online courses are based on “static” learning material (one-size-fits-all). For that reason, it is not straightforward to assess learning with a great number of learners who differ considerably in their educational background, engagement styles, and cognitive skills. In this work, we aim to address these aforementioned challenges by proposing an explainable Machine Learning algorithm for personalizing web-based education systems. The method has a “deep” architecture mimicking the information representation structure in human brains, and it is continuously adapted based on the signals of the students, understanding their performance through micro-steps and maximizing the learning outcome. While our methodology is general and can be applied in numerous scenarios, we demonstrate its performance by a real case study which comprises a non-mandatory, standardized exam, that evaluates high school students in Brazil.",https://sol.sbc.org.br/index.php/bracis/article/view/28365
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Merging Traditional Feature Extraction and Deep Learning for Enhanced Hop Variety Classification: A Comparative Study Using the UFOP-HVD Dataset,"Accurately identifying plant species and varieties is crucial across various disciplines, such as biology, medicine, and agronomy. While species identification is challenging, variety identification presents an even greater difficulty. Conventional identification methods, although effective, often require specialized and costly equipment, making them less accessible. In this work, we explore the problem of hop variety classification, comparing traditional feature extraction methods with deep learning approaches using the UFOP-HVD dataset. We address two research questions: whether traditional techniques can achieve competitive results given the limited number of images and whether combining traditional techniques and deep learning can improve the current state-of-the-art. Our findings indicate that traditional techniques yield competitive results for hop variety identification, offering advantages such as interpretability, reduced computational costs, and potential integration into mobile devices. Moreover, we introduce an ensemble method that improves the accuracy from 77.16% to 81.90%, establishing a new state-of-the-art for the UFOP-HVD dataset. These results demonstrate the potential of merging traditional methods with deep learning for challenging hop variety classification tasks, providing an initial baseline for future research.",https://sol.sbc.org.br/index.php/bracis/article/view/28395
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Multi-label Classification of Pathologies in Chest Radiograph Images Using DenseNet,"Chest radiography exams are still one of the main methods for detecting and diagnosing certain thoracic pathologies. This study evaluates the performance of a DenseNet in a multi-label classification task on radiography images, using focal loss as the loss function to address the class imbalance problem. For the experiments, 14 different types of findings were considered. Satisfactory results were obtained using the area under the ROC curve (AUC-ROC) as the metric, where the average performance across all classes was 0.861.",https://sol.sbc.org.br/index.php/bracis/article/view/28386
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Multiobjective Evolutionary Algorithms Applied to the Optimization of Expanded Genetic Codes,"There is great interest in the creation of genetically modified organisms that use amino acids different from the naturally encoded amino acids. Unnatural amino acids have been incorporated into genetically modified organisms to develop new drugs, fuels and chemicals. When incorporating new amino acids, it is necessary to change the standard genetic code. Expanded genetic codes have been created without considering the robustness of the code. In this work, multi-objective genetic algorithms are proposed for the optimization of expanded genetic codes. Two different approaches are compared: weighted and Pareto. The expanded codes are optimized in relation to the frequency of replaced codons and two measures based on robustness (for polar requirement and molecular volume). The experiments indicate that multi-objective approaches allow to obtain a list of expanded genetic codes optimized according to combinations of the three objectives. Thus, specialists can choose an optimized solution according to their needs.",https://sol.sbc.org.br/index.php/bracis/article/view/28403
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Multiple Object Tracking in Native Bee Hives: A Case Study with Jataí in the Field,"Artificial intelligence approaches, such as computer vision, can help better understand the behavior of bees and management. However, the accurate detection and tracking of bee species in the field remain challenging for traditional methods. In this study, we compared YOLOv7 and YOLOv8, two state-of-the-art object detection models, aiming to detect and classify Jataí Brazilian native bees using a custom dataset. Also, we integrated two tracking algorithms (Tracking based on Euclidean distance and ByteTrack) with YOLOv8, yielding a mean average precision (mAP 50 ) of 0.969 and mAP 50–95 of 0.682. Additionally, we introduced an optical flow algorithm to monitor beehive entries and exits. We evaluated our approach by comparing it to human performance benchmarks for the same task with and without the aid of technology. Our findings highlight occlusions and outliers (anomalies) as the primary sources of errors in the system. We must consider a coupling of both systems in practical applications because ByteTrack counts bees with an average relative error of 11%, EuclidianTrack monitors incoming bees with 9% (21% if there are outliers), both monitor bees that leave, ByteTrack with 18% if there are outliers, and EuclidianTrack with 33% otherwise. In this way, it is possible to reduce errors of human origin.",https://sol.sbc.org.br/index.php/bracis/article/view/28414
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Occluded Face In-painting Using Generative Adversarial Networks—A Review,"Face image de-occlusion and inpainting is a challenging problem in computer vision with several practical uses and is employed in many image preprocessing applications. The impressive results achieved by generative adversarial networks in image processing increased the attention of the scientific community in recent years around facial de-occlusion and inpainting. Recent network architecture developments are the two-stage networks using coarse to fine approach, landmarks, semantic segmentation map, and edge maps that guide the inpainting process. Moreover, improved convolutions enlarge the receptive field and filter the values passed to the next layer, and attention layers create relationships between local and distant information. This article presents a brief review of recent developments in GAN-based techniques for de-occlusion and inpainting of face images. In addition, it describes and analyzes network architectures and building blocks. Finally, we identify current limitations and propose directions for future research.",https://sol.sbc.org.br/index.php/bracis/article/view/28391
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Optimization Strategies for BERT-Based Named Entity Recognition,"Transfer learning through language modeling achieved state-of-the-art results for several natural language processing tasks such as named entity recognition, question answering, and sentiment analysis. However, despite these advancements, some tasks still need more specific solutions. This paper explores different approaches to enhance the performance of Named Entity Recognition (NER) in transformer-based models that have been pre-trained for language modeling. We investigate model soups and domain adaptation methods for Portuguese language entity recognition, providing valuable insights into the effectiveness of these methods in NER performance and contributing to the development of more accurate models. We also evaluate NER performance in few/zero-shot learning settings with a causal language model. In particular, we evaluate diverse BERT-based models trained on different datasets considering general and specific domains. Our results show significant improvements when considering model soup techniques and in-domain pretraining compared to within-task pretraining.",https://sol.sbc.org.br/index.php/bracis/article/view/28408
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Performance Analysis of Generative Adversarial Networks and Diffusion Models for Face Aging,"Computational face aging enables predicting a person’s future appearance using algorithms, with the goal that the output age is close to the expected age and that the individual’s characteristics are maintained. In this work, we evaluate the performance of four generative models on facial aging. Two models are based on generative adversarial networks (GANs), HRFAE, and SAM, and the other two are based on diffusion models, Pix2pix-zero and Instruct-pix2pix. The first two were explicitly trained to generate an aged version of the original person, and the others have a zero-shot generation; in other words, they are generic models that perform different tasks, including facial aging. Since diffusion models have been gaining attention because of their diversity and high-quality image generation, comparing their results against models specifically designed for the task using meaningful metrics is essential. Therefore, we compared these models using the FFHQ Aging database and with the metrics: Mean absolute error (MAE) of the predicted age, Fréchet inception distance (FID), and the cosine similarity of the FaceNet’s embeddings.",https://sol.sbc.org.br/index.php/bracis/article/view/28390
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Physicochemical Properties for Promoter Classification,"The accurate identification of promoter regions in DNA sequences holds significant importance in the field of bioinformatics. While this problem has garnered substantial attention in the literature, it remains unresolved. Several researchers have achieved notable outcomes by employing diverse machine-learning techniques to predict promoter regions. However, only a few have thoroughly explored the utilization of features derived from the physicochemical properties of DNA across various organism types. This study investigates the advantages of incorporating these features in the training of machine-learning models. The research evaluates and compares the performance of multiple metrics on diverse datasets encompassing both prokaryotic and eukaryotic organisms. The state-of-the-art CNNProm method is employed as the baseline for our experiments. The models and source code associated with this study can be accessed at the following URL of the project’s repository: https://anonymous.4open.science/r/bracis-paper-1458/ .",https://sol.sbc.org.br/index.php/bracis/article/view/28399
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Police Report Similarity Search: A Case Study,"Several crimes occur daily, and the initial investigation begins with a police report. In cities with high crime rates, it is impractical to expect the police to read and analyze every crime narrative. Some police reports may involve multiple victims or the same crime may be reported more than once. Additionally, police reports may exhibit similarities due to a shared modus operandi. This study addresses the challenge of providing a police report and searching for the most similar report in the database. A similar police report can be either another report with overlapping words or one that shares a similar modus operandi. One potential solution is to represent each police report as a feature vector and compare these vectors using a similarity function. Different methods can be employed to represent the narrative, including embedding vectors and count-based approaches such as TF-IDF. This research explores the use of pre-trained embedding representations at both the word and sentence levels, such as Universal Sentence Encoder, Word2Vec, RoBERTa, Doc2Vec, among others. We determine the most effective representation for capturing semantic and lexical similarities between police reports by comparing different embedding models. Furthermore, we compare the effectiveness of available pre-trained embedding models with a model trained specifically on a corpus of police reports. Another contribution of this work is the development of trained embedding models specifically tailored for the domain of police reports.",https://sol.sbc.org.br/index.php/bracis/article/view/28428
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Prediction of Cancer-Related miRNA Targets Using an Integrative Heterogeneous Graph Neural Network-Based Method,"MicroRNAs (miRNAs) are crucial regulators of gene expression, including in diseases such as cancer. Although machine learning methods have shown promise in predicting miRNA-target interactions, they encounter challenges related to imbalanced classes and false positives. To tackle these issues, this study proposes a GNN-based model, using a variant of GraphSAGE algorithm named HinSAGE, which integrates validated miRNA-mRNA and mRNA-mRNA interactions with cancer-related gene expression data. Results show that our approach effectively learns miRNA-target interaction patterns from the graph structure and node features. The model achieves 77% precision, 80% recall, 78% F1-score, and 86% ROC AUC on the test data. It competes well with related approaches, reaching an F1-score of approximately 90% on a common test set. Thus, GNNs offer a promising avenue for studying miRNA-target interactions, providing balanced predictive power and improved precision through negative interaction sampling from the graph.",https://sol.sbc.org.br/index.php/bracis/article/view/28425
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Regulation and Ethics of Facial Recognition Systems: An Analysis of Cases in the Court of Appeal in the State of São Paulo,"Context: The use of Artificial Intelligence (AI) in various sectors of the economy is already a reality in Brazil. Consequently, since 2019, the number of cases in the Judiciary involving AI has increased. Cases involving facial recognition systems (FRS) for contracting bank credit are increasing annually, so it is necessary to analyze how the Judiciary handles the issues. Problem: Why is the São Paulo Court of Appeal ruling in favor of banks in all cases involving taking out credit through facial recognition technology? Methodology and Methods: Data were collected and processed using automated computer programs. The qualitative analysis used the analytical, comparative and monographic methods. Results: The Court of Appeal of São Paulo considers it difficult to deceive an AI system, therefore, the burden of proof is on the author, even if there is a consumer relationship. That is, the decisions are contrary to the general rule of the Code of Consumer Protection in Brazil, which consists of reversing the burden of proof in consumer relations when one of the parties is underprivileged. Contributions and Solutions: The research points to the path of jurisprudence in cases involving the contracting of credit through FRS, and the Judiciary is deciding against the bank’s customers, dispensing with the production of evidence by the banking sector. Therefore, it is necessary to alert the National Council of Justice and the Central Bank regarding this situation so that it is disciplined adequately since the FRS is fallible and does not guarantee the absence of fraud.",https://sol.sbc.org.br/index.php/bracis/article/view/28346
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Sabiá: Portuguese Large Language Models,"As the capabilities of language models continue to advance, it is conceivable that “one-size-fits-all” model will remain as the main paradigm. For instance, given the vast number of languages worldwide, many of which are low-resource, the prevalent practice is to pretrain a single model on multiple languages. In this paper, we add to the growing body of evidence that challenges this practice, demonstrating that monolingual pretraining on the target language significantly improves models already extensively trained on diverse corpora. More specifically, we further pretrain GPT-J and LLaMA models on Portuguese texts using 3% or less of their original pretraining budget. Few-shot evaluations on Poeta, a suite of 14 Portuguese datasets, reveal that our models outperform English-centric and multilingual counterparts by a significant margin. Our best model, Sabiá-65B, performs on par with GPT-3.5-turbo. By evaluating on datasets originally conceived in the target language as well as translated ones, we study the impact of language-specific pretraining in terms of 1) capturing linguistic nuances and structures inherent to the target language, and 2) enriching the model’s knowledge about a domain or culture. Our results indicate that most benefits stem from the domain-specific knowledge acquired through monolingual pretraining. Finally, we show that our optimized model for Portuguese demonstrates a reduced performance in English tasks, thereby substantiating the inherent compromise in refining models for specific linguistic domains.",https://sol.sbc.org.br/index.php/bracis/article/view/28417
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Single Image Super-Resolution Based on Capsule Neural Networks,"Single image super-resolution (SISR) consists of obtaining one high-resolution version of a low-resolution image by increasing the number of pixels per unit area. This method has been actively investigated by the research community, due to the wide variety of problems ranging from real-world surveillance to aerial and satellite imaging. Most of the improvements in SISR come from convolutional networks, in which approaches often focus on the deeper and wider architectural paradigm. In this work, we decided to step up from the traditional convolutions and adopt the concept of capsules. Since their overwhelming results in image classification and segmentation problems, we question how suitable they are for SISR. We also verify that different solutions share similar configurations, and argue that this trend leads to fewer explorations of network designs. Throughout our experiments, we check various strategies to improve results, ranging from new and different loss functions to changes in the capsule layers. Our network achieved positive and promising results with fewer convolutional-based layers, showing that capsules might be a concept worth applying to the image super-resolution problem. In particular, we observe that the proposed method recreates the connection between the different characters more precisely, thus demonstrating the potential of capsules in super-resolution problems.",https://sol.sbc.org.br/index.php/bracis/article/view/28410
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Specifying Preferences over Policies Using Branching Time Temporal Logic,"Automated Planning is the subarea of AI devoted to developing algorithms that can solve sequential decision making problems. By taking a formal description of the environment, a planning algorithm generates a plan of actions (also called policy) that can guide an agent to accomplish a certain task. Classical planning assumes the environment is fully-observed and evolves in a deterministic way considering only simple reachability goals (e.g. a set of states to be reached by a plan or policy). In this work, we approach fully-observed non-deterministic planning (FOND) tasks which allow the specification of complex goals such as the preference over policy quality (weak, strong or strong-cyclic) and preferences over states in the paths generated by a policy. To solve this problem we propose formulae in α-CTL (branching time) temporal logic and use planning as model checking algorithms based on α-CTL to generate a solution that captures both, agent’s preferences and the desired policy quality. To evaluate the effectiveness of the proposed formulae and algorithms, we run experiments in the Rovers benchmark domain. Up to our knowledge, this is the first work to solve non-deterministic planning problems with preferences using a CTL temporal logic.",https://sol.sbc.org.br/index.php/bracis/article/view/28353
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,The Artificial Intelligence as a Technological Resource in the Application of Tasks for the Development of Joint Attention in Children with Autism,"People with autism spectrum disorder (ASD) may present, in addition to deficits in communication, social interaction and patterns of restricted and repetitive behaviors, also present a deficit in joint attention (JA), which refers to the response repertoire of following and/or directing an adult’s visual attention to objects or events in the environment. By having a strong relationship with the learning process, joint attention deficits can compromise a person’s learning process. In this way, the use of technology can help in the development of abilities in people with autism, such as, for example, improving joint attention, communication and social skills. In this context, the general objective of the work proposal was to develop a computational approach for intervention that allows the interaction of the student with autism, with 4 and 5 years old, with deficit in joint attention and social-communicative difficulties. Artificial intelligence (AI) techniques were used to model the most appropriate sequence and level of complexity of exercises for each child. AI resources were used with the intention of providing an intelligent environment to guide the child, dynamically and adaptively, in order to promote stimuli and adequate personalization of the process. In this way, it is intended to contribute significantly to the advancement of the state of the art regarding the production of computational technologies for people with ASD.",https://sol.sbc.org.br/index.php/bracis/article/view/28364
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,The Effect of Statistical Hypothesis Testing on Machine Learning Model Selection,"Statistical tests of hypothesis play a crucial role in evaluating the performance of machine learning (ML) models and selecting the best model among a set of candidates. However, their effectiveness in selecting models over larger periods of time remains unclear. This study aims to investigate the impact of statistical tests on ML model selection in sequential experiments. Specifically, we examine whether selecting models based on statistical tests leads to higher quality models after a significant number of iterations and explore the effect of the number of tests performed and the preferred statistical test for different experimental time horizons. The study on binary classification problems reveals that the use of statistical tests should be approached with caution, particularly in challenging scenarios where generating improved models is difficult. The analysis demonstrates that statistical tests may impede progress and impose overly stringent acceptance criteria for new models, hindering the selection of high-quality models. The findings also indicate that the dominance of versions without statistical tests remained consistent, suggesting the need for further research in this area. Although this study is limited by the number of datasets and the absence of pre-test assumption verification, it emphasizes the importance of understanding the impact of statistical tests on ML model selection.",https://sol.sbc.org.br/index.php/bracis/article/view/28402
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,The Multi-attribute Fairer Cover Problem,"Alongside the increased use of algorithms as decision making tools, there have been an increase of cases where minority classes have been harmed. This gives rise to study of algorithmic fairness that deals with how to include fairness aspects in the design of algorithms. With this in mind, we define a new problem of fair coverage called Multi-Attribute Fairer Cover, that deals with the task of selecting a subset for training that is as fair as possible. We applied our method to the age regression model using instances from the UTKFace dataset. We also present computational experiments for an Integer Linear Programming model and for the age regression model. The experiments showed significant reduction on the error of the regression model when compared to a random selection.",https://sol.sbc.org.br/index.php/bracis/article/view/28355
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Time Series Forecasting of COVID-19 Cases in Brazil with GNN and Mobility Networks,"In this study, we examine the impact of human mobility on the transmission of COVID-19, a highly contagious disease that has rapidly spread worldwide. To investigate this, we construct a mobility network that captures movement patterns between Brazilian cities and integrate it with time series data of COVID-19 infection records. Our approach considers the interplay between people’s movements and the spread of the virus. We employ two neural networks based on Graph Convolutional Network (GCN), which leverage spatial and temporal data inputs, to predict time series at each city while accounting for the influence of neighboring cities. In comparison, we evaluate LSTM and Prophet models that do not capture time series dependencies. By utilizing RMSE (Root Mean Square Error), we quantify the discrepancy between the actual number of COVID-19 cases and the predicted number of cases by the model among the models. Prophet achieves the best average RMSE of 482.95 with a minimum of 1.49, while LSTM performs the least despite having a low minimum RMSE. The GCRN and GCLSTM models exhibit mean RMSE error values of 3059.5 and 3583.88, respectively, with the lowest standard deviation values for RMSE errors at 500.39 and 452.59. Although the Prophet model demonstrates superior performance, its maximum RMSE value of 52,058.21 is ten times higher than the highest value observed in the Graph Convolutional Networks (GCNs) models. Based on our findings, we conclude that GCNs models yield more stable results compared to the evaluated models.",https://sol.sbc.org.br/index.php/bracis/article/view/28426
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Towards Generating P-Contrastive Explanations for Goal Selection in Extended-BDI Agents,"As agent-based systems have been growing, more and more the general public has access to them and is influenced by decisions taken by these systems. This increases the necessity for such systems to be capable of explaining themselves to a user. The Beliefs-Desires-Intentions (BDI) is a commonly used agent model that has an two-phase internal goal selection process (desires and intentions) to decide what goals to pursue. Belief-based goal processing (BBGP) model is an extended-BDI model whose selection process consists of four phases. This more-grained behavior may have relevant consequences for the analysis of what an intention is and better explain how an intention becomes what it is. Contrastive explanations are commonly employed by people and can bring benefits to the explanation exchange process. A Property-contrast (P-contrast) explanation is a type of contrastive explanation that compares the properties of an explanation object. Thus, we can take a goal as the object about which we want an explanation and its status in the selection process (that is, how much it has advanced) as a property. This work tackles the problem of generating P-contrast explanations and proposes a method to construct them. The method consists of two phases, which in turn consist of a set of steps. The first step of the second phase returns a set of beliefs that constitute a future explanation. Thus, this work focuses on the first phase and the first step of the second phase. We use a scenario of the cleaner world in order to illustrate the performance of our proposal.",https://sol.sbc.org.br/index.php/bracis/article/view/28367
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Transformer Model for Fault Detection from Brazilian Pre-salt Seismic Data,"Carbonate reservoirs are known for their heterogeneity, which poses challenges in interpreting and defining geological models. The Brazilian reservoirs are formed mostly in highly faulted and fractured carbonate rocks, which can increase hydrocarbon transport and storage capacity. Strategies that permit the identification of these structures allow the optimization in the exploration of a reservoir. To fulfill this task, machine learning models have been able to provide an understanding of these environments through the use of data obtained by seismic methods. The use of convolutional neural networks (CNNs) has shown to be able to provide excellent abstractions in the field of semantic segmentation, including its use in seismic data. However, due to the highly heterogeneous formation of this type of data, the work of extracting information from these images remains challenging. From this, we investigate the potential of using Transformer models in this geological context focusing on the faults identification. As a technique to analyze this type of architecture, we use the TransUNet network, which combines the power of CNNs with the innovation brought by Transformers in a hybrid model of deep learning. To evaluate its performance, we made use of conventional CNNs to compare the results achieved. The results show that TransUNet outperforms conventional CNNs, achieving a Dice metric value of 88.34%, compared to 85.99% for U-Net, 83.41% for U-Net++, and 83.31% for SegNet, being also able to identify small structures beyond what is indicated in our target.",https://sol.sbc.org.br/index.php/bracis/article/view/28375
BRACIS,2023,2023: Anais da XII Brazilian Conference on Intelligent Systems,Who Killed the Winograd Schema Challenge?,"In which we investigate the technical issues surrounding the defeat, or perhaps the sudden assassination, of the Winograd Schema Challenge. We argue that, while the obvious suspect is the WinoGrande-based solution, the real cause of death was the masked language modeling technique for learning large language models. The Winograd Schema Challenge was, in the end, just a test for masked language closure, and as such it was killed by the use of this technique at scale.",https://sol.sbc.org.br/index.php/bracis/article/view/28416
